sentence,word,tag,relevanceBag,model1,model2,model3,model4,model5
12379,19,B-PER,[],0.0004276782274246216,0.0003058314323425293,6.276462227106094e-05,2.0265579223632812e-06,6.887148629175499e-09
18104,5,B-PER,[],0.0024791820906102657,0.0008843771647661924,0.00020282807236071676,1.0911676326941233e-06,1.5727214304206427e-06
17491,0,B-PER,[1],8.1476173363626e-06,1.0889434634009376e-05,4.399073077365756e-06,1.0996440096278093e-06,6.799953240488321e-07
5401,1,B-PER,[2],0.0009347796440124512,0.00034517754102125764,0.0010154247283935547,1.6565277405788947e-05,6.556510925292969e-06
13986,12,B-PER,[],2.8518536055344157e-05,9.302901162300259e-06,2.0749575924128294e-06,1.4543945781042567e-07,1.6073428810159385e-08
2453,1,B-PER,[],0.0009013605304062366,0.00025561772054061294,3.283070691395551e-05,5.583772804129694e-07,4.917523277470082e-09
753,11,B-PER,[],8.499366231262684e-05,4.2923026285279775e-05,8.87704300112091e-06,5.785915391243179e-08,3.3420809730788648e-09
10113,1,B-PER,[2],4.551057645585388e-05,1.1035866236852598e-05,5.206674131841282e-07,1.0293052188359297e-08,2.0063307265560937e-10
15518,14,B-PER,[15],0.002544041723012924,0.000606680172495544,0.000155035057105124,2.9934861231595278e-05,6.596583261853084e-07
17836,0,B-PER,[],5.25828218087554e-05,2.5093555450439453e-05,9.059906005859375e-06,1.1920928955078125e-07,1.196037852091436e-09
736,0,B-PER,[],3.828871558653191e-05,7.984264811966568e-06,1.5767775494168745e-06,8.421683794779256e-09,6.104374937389995e-11
1641,0,B-PER,[1],0.001385941170156002,0.00017639505676925182,0.00018611445557326078,2.9704178814426996e-06,9.177626907330705e-07
18947,6,B-PER,[],0.0011890437453985214,0.00016007618978619576,7.515685865655541e-06,1.1329643712088e-07,3.816076343809982e-09
16282,4,B-PER,[5],0.0006877896375954151,0.000537872314453125,0.0001432447470506304,8.507890271403085e-06,6.147401476752634e-09
15592,20,B-PER,[],2.4561071768403053e-05,1.1847449059132487e-05,4.935392098559532e-06,8.378879101655912e-08,2.7505267508054487e-09
17940,4,B-LOC,[],1.4651550372946076e-05,3.833738446701318e-06,6.275401460698049e-07,6.203817903838171e-09,1.3017154021355282e-10
20208,7,B-LOC,[],0.0014786235988140106,0.0003300067037343979,0.0005630135050296303,0.0001476113684475422,0.00015467405319213867
9619,2,B-LOC,[],3.651224687928334e-06,2.757254833340994e-07,4.866316061225007e-08,5.133296565595913e-10,4.665548004358089e-12
3456,11,B-LOC,[],2.918419340858236e-05,1.1013003131665755e-05,2.2695428469887702e-07,1.8106519128480159e-07,3.839433659891256e-09
9855,6,B-LOC,[],0.0007880926132202148,0.0001529308701719856,0.0002743078803177923,6.053508514014538e-06,5.91268546124013e-07
11703,4,B-LOC,[],0.0020315349102020264,0.0021441616117954254,0.0015758834779262543,0.001211242051795125,1.2975047866348177e-05
7368,25,B-LOC,[26],0.00013361871242523193,0.00022999197244644165,0.0006112768896855414,4.828927922062576e-05,1.5588825590384658e-06
20420,0,B-LOC,[],8.343980880454183e-06,4.3275868222281133e-07,4.013177203887608e-07,1.4451370589085855e-07,7.475083663166515e-09
14057,0,B-LOC,[],0.0007830709218978882,0.0005115967942401767,0.00014949100659578107,0.00044559757225215435,2.399755134607773e-07
10411,3,B-LOC,[],6.267958087846637e-05,8.7977296061581e-06,3.562963115655293e-07,1.458340648241574e-08,5.180807172155966e-10
17972,4,B-LOC,[],0.0006260484224185348,3.6260105844121426e-05,1.841632990817743e-05,6.525570199755748e-07,1.8615057828519355e-08
14044,0,B-LOC,[],0.00014209747314453125,8.809955033939332e-06,1.5664161765016615e-05,5.512706593435723e-07,5.1659114319591026e-08
3231,8,B-LOC,[],0.011968076229095459,0.0024133920669555664,0.001517653465270996,0.00031645942817704054,0.00019585082887019212
2557,10,B-LOC,[],0.0004201224655844271,0.00021229262347333133,4.392554546939209e-05,1.1484810329420725e-06,2.9991013672514555e-08
16640,12,B-LOC,[10],0.0007632195192854851,0.000214696628972888,0.00023256964050233364,1.616152894712286e-05,5.0067901611328125e-06
12260,2,B-LOC,[],0.00020074844360351562,2.8789043426513672e-05,3.354171622049762e-05,1.4625635813558802e-07,1.7009599007078435e-09
743,3,B-LOC,[],0.0002880096435546875,3.698549699038267e-05,8.480013093503658e-06,4.444531100489257e-06,6.111553391141555e-08
8428,5,B-LOC,[],2.0828243577852845e-05,1.3727978512179106e-05,1.849443833634723e-06,2.873823312654622e-07,6.042145954572586e-10
2004,5,B-LOC,[],8.116476237773895e-05,1.4485311993439609e-05,1.979877993107948e-06,1.2654709280468524e-08,4.859197488826794e-10
8496,3,B-LOC,[],6.687785207759589e-05,3.863798156089615e-06,6.749587271315249e-07,5.662023738750577e-08,1.1434681639055366e-09
5998,4,B-LOC,[],0.0004148446023464203,1.46425336424727e-05,9.51041144503506e-06,8.614442776888609e-07,3.464000997155381e-08
12482,11,B-LOC,[],8.102491847239435e-06,1.7761444723873865e-06,8.250245286944846e-08,7.121913281338266e-09,5.708653836103417e-10
14100,4,B-LOC,[],0.00030125287594273686,2.844533446477726e-05,3.8142633229654166e-06,1.8331859763520697e-07,1.2431378149102557e-09
15504,2,B-LOC,[],2.530869096517563e-05,3.2585858207312413e-06,8.212740567614674e-07,1.1048348369513405e-07,2.3821598915674258e-08
1550,29,B-LOC,[],0.0015144924400374293,0.0002676912336028181,0.00010446521582707646,2.4354958441108465e-06,4.76837158203125e-07
13526,23,B-LOC,[],0.0004966245032846928,5.459785461425781e-05,1.4527127859764732e-05,2.51454162025766e-06,1.1956290109083056e-06
16272,7,B-LOC,[],0.0013782847672700882,8.950827759690583e-05,1.5729901861050166e-05,1.2438778913548276e-06,1.4757936879494782e-08
5818,19,B-LOC,[20],0.005474567413330078,0.0035339482128620148,0.0012633398036996368,0.00017459796669072603,1.8571096006780863e-05
14284,6,B-LOC,[],0.00031304697040468454,8.054050340433605e-05,7.3800227369247295e-06,7.232761589648362e-08,2.203939925005116e-08
10422,9,B-LOC,[],2.2862419427838176e-05,4.334931873017922e-06,7.258430514411884e-07,1.0134247219184545e-08,1.1567505286969038e-09
1612,1,B-LOC,[2],0.00012961984612047672,1.8124635971616954e-05,1.0503172234166414e-06,4.3828952467350746e-08,1.044107328374011e-09
18124,4,B-LOC,[],5.940173286944628e-05,5.550950299948454e-05,0.0002847440409823321,5.87030137921829e-06,8.294461366631367e-07
12122,20,B-LOC,[],0.000294533499982208,9.716799831949174e-05,4.0531158447265625e-06,1.8960199668072164e-06,1.2521463865766691e-08
2364,4,B-LOC,[],8.359286584891379e-05,9.433861123397946e-07,7.142583910990652e-07,8.282163843631452e-10,1.3135117993279266e-10
16231,11,B-LOC,[],0.0009754747152328491,0.0004085935652256012,0.0020894547924399376,2.4149849195964634e-05,3.4621189115568995e-07
4839,4,B-LOC,[],0.00015358882956206799,1.3278291589813307e-05,2.4682618686711066e-06,5.780957157419664e-09,8.741773450948731e-11
10393,9,B-LOC,[],0.00012289885489735752,1.1318671568005811e-05,5.77410734337036e-07,1.3165716961083263e-08,1.0504528358268317e-09
2817,6,B-LOC,[],0.00013872282579541206,1.8300765077583492e-05,3.4651106489036465e-05,1.2670732303377008e-06,1.684854282757442e-07
11354,14,B-LOC,[],0.00023452777531929314,0.0001286799815716222,3.124885142824496e-05,6.210153848940081e-07,9.278898005504743e-08
12484,11,B-LOC,[],3.930914681404829e-05,3.2629365023240098e-06,1.7470938828978433e-07,3.143914988068541e-08,2.5218631580247765e-10
13424,11,B-LOC,[],0.0001345238124486059,4.556726707960479e-05,1.5040153812151402e-05,2.0359293557703495e-06,2.9183297556301113e-08
16398,5,B-LOC,[],0.0002791242282000894,7.759826257824898e-05,3.591769200284034e-05,7.565037776657846e-06,5.642369842462358e-07
20594,2,B-LOC,[],9.287521243095398e-05,5.7317898608744144e-05,9.645655518397689e-05,1.3833690900355577e-05,1.266783158371254e-06
3412,4,B-LOC,[],0.00031119384948397055,0.00026282195176463574,5.276741649140604e-05,3.2724662091254686e-06,1.2189024588271646e-08
4169,23,B-LOC,[24],0.002930124872364104,0.0008332652796525508,0.0015087549109011889,1.5695312129082595e-05,1.102200144487142e-06
9867,0,B-LOC,[],0.0003473660908639431,5.517154932022095e-05,2.2379905203706585e-05,3.7749414332211018e-06,4.2215106077492237e-07
15380,15,B-LOC,[],0.00012667104601860046,2.005484748224262e-05,6.531252893182682e-06,5.537314251569114e-08,6.8166912114975275e-09
3333,3,B-LOC,[],0.00031505804508924484,0.00017873122124001384,0.00010162265971302986,3.3902233553817496e-06,2.711357183216023e-07
4340,17,B-LOC,[],0.0019992589950561523,0.0010712207295000553,0.0009315959177911282,0.0004025072994409129,2.0916308130836114e-05
19121,10,B-LOC,[9],0.0020057405345141888,3.517622644721996e-05,7.086194818839431e-05,9.866741805808488e-07,8.626386681365172e-09
10121,4,B-LOC,[],2.571546792751178e-05,1.168711605714634e-06,7.736390550405758e-08,1.2411913857812706e-09,1.39176448143985e-11
13574,4,B-LOC,[5],3.5463133826851845e-05,1.3877056517230812e-06,8.324503141921014e-06,9.33253248902588e-07,1.5140109659028678e-08
17938,4,B-LOC,[],1.6794463590485975e-05,3.756627847906202e-06,1.0795957905429532e-06,1.2167909790861131e-08,1.098483248807014e-10
8960,2,B-LOC,[],0.0007195472717285156,0.0001438774752386962,7.545032815414743e-05,3.6123837503510003e-06,3.5762786865234375e-07
12891,20,B-LOC,[],0.005040764808654785,0.00030882249120622873,0.000805974006652832,0.00011587142944335938,9.5367431640625e-07
8374,23,B-LOC,"[21, 22]",0.004038488608784974,0.00022585414080822375,0.0010743392631411552,2.1169587853364646e-05,1.314483751513329e-06
7053,9,B-LOC,[10],3.6893237847834826e-05,3.0994415283203125e-06,2.900460742694122e-07,1.639542190901011e-08,2.1837745223241e-09
20273,19,B-LOC,[],0.0002627455542096868,7.04236936144298e-05,3.9517879486083984e-05,5.364418029785156e-06,4.770892019223538e-07
16287,30,B-LOC,[31],0.0012694282922893763,0.00015348196029663086,8.791685104370117e-05,0.00015864643501117826,5.8922916650772095e-05
15973,21,B-LOC,[],0.00013222856796346605,9.57661759457551e-05,7.296388503164053e-05,2.0427014533197507e-06,9.157332669929019e-08
14238,21,B-LOC,[],0.0005721785128116608,7.043106597848237e-05,7.015466690063477e-05,2.824719493865757e-06,3.1821644878859967e-07
12362,4,B-LOC,[],0.00012320815585553646,2.512192804715596e-05,6.366786578837491e-06,2.712129614224068e-07,7.401062873668707e-09
8434,10,B-LOC,[],2.528942422941327e-05,9.266514098271728e-06,6.231030056369491e-07,6.46227746869954e-08,6.361542954740063e-10
13401,6,B-LOC,[],0.000133280067529995,4.5258973841555417e-05,6.794884939154144e-06,9.40996528697724e-07,3.911900137154589e-08
3287,2,B-LOC,[],3.607664257287979e-05,1.234715455211699e-06,7.852089765947312e-06,3.4240406421304215e-07,3.7411083120275634e-09
2317,4,B-LOC,[],0.00028499902691692114,0.00011898743969140924,7.934978611956467e-06,1.0598557977914425e-06,2.439285951005843e-08
19132,8,B-LOC,"[10, 13]",0.0001417861203663051,0.00017142901197075844,4.8770629035743696e-05,6.320173270069063e-06,4.696623363997787e-06
20641,22,B-LOC,[23],0.003815092146396637,0.0007429122924804688,0.0004345944616943598,0.00018018484115600586,0.0004985332489013672
12702,10,B-LOC,[],0.00021623214706778526,6.301235043792985e-05,2.727874380070716e-05,5.1674993173378425e-08,9.867973105315286e-10
5423,12,B-LOC,[],0.0002200426533818245,1.9326039364386816e-05,5.683167955794488e-06,1.1317717962811003e-07,3.4268339277332416e-09
18433,31,B-LOC,[],0.0001020908821374178,1.6235600924119353e-05,6.225158358574845e-06,6.335530811085732e-08,9.963692981784789e-09
14075,5,B-LOC,[],2.8265349101275206e-05,5.7105207815766335e-06,2.90554544335464e-06,1.1517242626268853e-07,9.517855392715546e-10
2124,2,B-LOC,[],0.0004727528721559793,0.00025877077132463455,0.0005652721883961931,2.1559968899964588e-05,3.647596784617235e-07
13686,16,B-LOC,[],0.00039572815876454115,6.0912671870028134e-05,3.68308974429965e-05,1.508923014625907e-05,6.218781614109048e-07
13397,13,B-LOC,[],0.00015125394565984607,9.771320037543774e-06,1.3963348465040326e-05,2.841993591573555e-06,7.731233608865296e-08
10817,15,B-LOC,[],0.008660078048706055,0.0038105202838778496,0.0012211976572871208,0.00026744604110717773,1.8252021618536673e-05
9624,1,B-LOC,[],0.0002941259735962376,1.7766564269550145e-05,1.7578418919583783e-05,2.6689696142057073e-07,6.459351808985048e-08
16390,3,B-LOC,[],0.0001523178070783615,1.41968484967947e-05,3.2939777156570926e-05,1.612785126781091e-06,6.351448256225467e-08
6472,0,B-LOC,[],0.00023082015104591846,8.661936590215191e-06,7.725104751443723e-07,2.5299414119217545e-08,4.879361359400036e-10
19895,4,B-LOC,[],0.00013200845569372177,1.6911701095523313e-05,1.1878923942276742e-06,6.116638360254001e-07,5.725357965502553e-10
9829,0,B-LOC,[],9.112880434258841e-06,1.968832521015429e-06,3.3116157283075154e-07,5.635583875118755e-07,6.29891951930972e-08
12024,7,B-LOC,[],0.00019638296362245455,1.3540686268243007e-05,1.4834251487627625e-05,2.930169031856167e-07,2.8382771688484354e-09
19068,19,B-LOC,[],0.00021535420091822743,8.112650903058238e-06,1.7251913959626108e-06,1.0910032699484873e-07,1.137319305399842e-08
11929,0,B-LOC,[],0.00021171370462980121,3.296637760286103e-05,4.1118831717312787e-07,1.7814462682785859e-09,1.9763118225268883e-10
12903,1,B-LOC,[],2.2197782527655363e-06,5.102110662846826e-07,1.262386604139465e-07,2.332074977573484e-09,2.589085890125631e-11
12483,3,B-LOC,[],0.00010917335748672485,3.632208790804725e-05,2.3848538148740772e-06,6.071170011168192e-09,7.394687084882889e-10
17230,9,B-LOC,[],0.00023553287610411644,4.0645129047334194e-05,7.510185241699219e-06,2.7807186597783584e-07,2.028629353389988e-08
14101,4,B-LOC,[],0.00023791019339114428,1.3604178093373775e-05,5.325590336724417e-06,6.141971056194961e-07,9.503604569971458e-10
2384,4,B-LOC,[],0.00014959278269088827,8.603878086432815e-06,2.0037978174514137e-06,1.1567882651775108e-07,2.533394438675174e-09
7008,11,B-LOC,[],4.855418228544295e-05,2.5525223463773727e-05,2.5299097217157396e-06,8.94280560714833e-08,2.146420818860406e-09
12768,6,B-LOC,[],0.0010202089324593544,9.566545486450195e-05,4.740060830954462e-05,1.440416781406384e-06,7.865756401770341e-08
8392,3,B-LOC,[],0.0003281468088971451,5.672873339790385e-05,2.9160173653508537e-06,8.457781364157313e-09,9.906436504447669e-10
5819,7,B-LOC,[],0.0011231210082769394,0.00025934120640158653,8.100012200884521e-05,3.203540040885855e-05,1.987763880606508e-06
11163,16,B-LOC,[],0.00016748160123825073,0.00019627390429377556,0.0001061800867319107,1.3828277587890625e-05,3.729794002538256e-07
16393,1,B-LOC,[],7.529153663199395e-06,2.5546141841914505e-06,3.0302339837362524e-07,1.5926155394474506e-09,3.402602505309105e-11
16785,4,B-LOC,[],0.00028119885246269405,3.6317735066404566e-05,4.48182026957511e-06,5.838544652192468e-07,7.215929409554178e-09
9477,9,B-LOC,[],0.00048749271081760526,9.375851732329465e-05,0.00015819072723388672,7.909085070423316e-06,1.2232576618309565e-07
12012,3,B-LOC,[],0.0002567382762208581,3.9342077798210084e-05,3.8817510358057916e-05,4.909124697860534e-07,6.396206053693732e-08
15848,5,B-LOC,[],0.0009446186013519764,0.00016042485367506742,0.00019227636948926374,7.500600077037234e-05,6.989335815887898e-06
8788,4,B-LOC,[],0.00014636902415077202,0.00022684164287056774,0.00011533098859217716,5.258109183614579e-07,1.0159824936906148e-07
9849,0,B-LOC,[],0.00036560048465617,0.00020659968868130818,1.812621849239804e-05,2.010201569646597e-07,2.6127423724542354e-08
1951,8,B-LOC,[],0.0005237685982137918,0.00013679871858585102,3.1213150995412775e-05,4.43188531248917e-07,3.214498840329802e-08
162,26,B-LOC,[],0.00039106723852455616,0.00043702125549316406,4.7256588004529476e-05,1.9371509552001953e-05,1.571479657513919e-07
4318,19,B-LOC,[],0.0004983181570423767,0.0002398025244474411,6.057415157556534e-05,2.159362662013109e-06,3.305625661392808e-08
18512,9,B-LOC,[],0.00021581025794148445,0.0011850767768919468,0.00497595127671957,9.082286851480603e-05,2.2904545346591476e-05
12052,13,B-LOC,[],0.0010955396573990583,6.254783511394635e-05,0.000128734562167665,4.291534423828125e-06,9.958626151274075e-06
7433,19,B-LOC,[],0.0001859115291154012,4.283827729523182e-05,2.1687307253159815e-05,8.27426447358448e-08,3.2317084119881656e-08
2260,24,B-LOC,[],6.117188604548573e-05,7.656883099116385e-06,6.348235729092266e-06,2.36614141613245e-07,2.5431465955350063e-07
11675,1,B-LOC,[],9.110615064855665e-05,0.00011796772014349699,0.00010795655543915927,5.62949207960628e-06,2.3618143762949018e-07
9935,0,B-LOC,[],3.7066638469696045e-05,1.294771209359169e-05,6.080765160731971e-06,1.7233833204954863e-07,1.3797125575365499e-07
2488,4,B-LOC,[],0.00011668683146126568,6.0684289564960636e-05,1.9666866819534334e-06,5.2883928791658263e-08,2.0307561188204204e-09
4640,1,B-LOC,[],0.0005944464501226321,0.00013458976172842085,9.88097526715137e-05,8.344650268554688e-06,2.6284459408998373e-07
1320,15,B-LOC,[],0.0002130689099431038,3.046705387532711e-05,2.7368529117666185e-05,2.63634356088005e-05,1.3059165212325752e-05
9482,22,B-LOC,[],0.00019873256678692997,4.5672315536648966e-05,9.758237865753472e-06,4.3747189693021937e-07,3.955979366310203e-08
16646,7,B-LOC,[],5.3436378948390484e-05,4.22422235715203e-05,2.563577436376363e-05,1.20325171337754e-06,2.9145579105716024e-07
1864,29,B-LOC,[],0.0003164191439282149,4.6253204345703125e-05,8.237594556703698e-06,1.3178796507418156e-06,2.8413403185822972e-08
15214,3,B-LOC,[],0.0015280991792678833,0.00011154450476169586,0.0004526576376520097,0.00016556691844016314,0.000585675923503004
10043,4,B-LOC,[],0.00039910446503199637,3.7587293263641186e-05,1.844278244789166e-06,5.100708762029171e-07,6.659895390725978e-08
13530,23,B-LOC,[],5.639920709654689e-05,0.0003347187303006649,0.00020834046881645918,2.1169478259253083e-05,1.106281160900835e-06
7722,11,B-LOC,[],0.00508328340947628,0.00010428950190544128,0.0006611685603274964,2.022802402734669e-05,2.0507693108129388e-06
7546,24,B-LOC,[],0.00012581306509673595,4.199548129690811e-05,2.9427923436742276e-05,1.2396543752402067e-05,2.2867371995971553e-07
2549,3,B-LOC,"[0, 1]",0.00027481745928525925,0.0003950209356844425,0.0002013202863082597,1.2004529708065093e-06,1.3576581636698393e-07
16495,4,B-LOC,[],6.568193202838302e-05,2.8393957109074108e-05,1.3358236401472823e-06,5.1396938260950265e-08,1.6818788306505184e-09
11292,10,B-LOC,[11],0.0009913519024848938,0.00014855992048978806,0.0001604130957275629,1.652947139518801e-05,2.430505219308543e-08
8444,3,B-LOC,[],6.151609704829752e-05,1.690630233497359e-05,6.467296600476402e-07,3.391746616898672e-08,1.974578367480717e-08
13958,17,B-LOC,[],0.00014396635015145876,1.1697848094627261e-05,1.086954762286041e-05,4.117450771445874e-07,1.2447031849660561e-08
12921,0,B-LOC,[],2.519418194424361e-05,1.7662177924648859e-06,3.4197114473499823e-06,2.0255242816347163e-07,6.290719056778471e-08
20092,0,B-LOC,[12],0.00019597262144088745,9.424949530512094e-05,3.58240504283458e-06,5.505503395397682e-07,6.9245018607944075e-09
