sentence,word,tag,relevanceBag,model1,model2,model3,model4,model5
17776,2,B-PER,[],0.00047418999020010233,0.0001894235610961914,6.096557990531437e-05,1.6174744814634323e-05,2.3456688325040886e-07
4223,18,B-PER,[19],0.007799357175827026,0.006592820282094181,0.0009712639730423689,7.234927034005523e-05,6.467103958129883e-05
755,0,B-PER,[],2.5294721126556396e-05,0.00012343944399617612,4.1604042053222656e-05,4.072282450806597e-06,2.6433681341586635e-06
11402,0,B-PER,[1],5.037943628849462e-05,2.431043321848847e-05,1.787603832781315e-05,1.16993430765433e-06,1.2004772997897817e-07
8168,8,B-PER,[9],0.002368802670389414,0.001594296656548977,0.0008290261030197144,1.2717078789137304e-05,1.326372967014322e-06
17786,12,B-PER,[],0.0001560114324092865,6.417237455025315e-05,0.00013679300900548697,4.291500943054416e-06,3.096735781582538e-06
15595,0,B-PER,[],6.513670086860657e-06,9.477580533712171e-07,3.6259516491554677e-06,3.713129537175064e-08,4.445195228575116e-08
10267,11,B-PER,[12],0.00103074312210083,0.0010745525360107422,0.0006615519523620605,5.362318916013464e-06,3.3109671892378456e-07
19395,1,B-PER,"[2, 3]",0.00646226922981441,0.001550643122754991,0.00016325642354786396,8.786497346591204e-06,2.267708396175294e-06
13523,0,B-PER,[1],7.686112076044083e-05,1.6673729987815022e-05,9.460491128265858e-06,1.783957031875616e-06,6.930552975820126e-07
4412,15,B-PER,[],0.0005851686000823975,0.000625677639618516,0.001199470367282629,0.0008171631779987365,6.794929504394531e-06
20723,6,B-PER,[22],0.010145485401153564,0.003217518751625903,0.00552508607506752,0.004885971546173096,0.0008570551872253418
19985,0,B-PER,[],0.00020789174595847726,5.165301263332367e-05,1.6525085811736062e-05,3.6157642853140715e-06,3.788357538780929e-08
14922,12,B-PER,[],8.3141028881073e-05,0.0008888039737939835,5.6969707657117397e-05,3.2008421840146184e-05,3.4639970181160606e-07
1130,4,B-PER,[],0.002756731119006872,0.0008632263634353876,0.00024878978729248047,3.992994746226941e-05,1.2278556823730469e-05
4443,30,B-PER,[],0.001433221623301506,0.0352388471364975,0.0010816650465130806,0.0009993079002015293,0.00019252244965173304
20104,44,B-PER,[],0.004257490858435631,0.00489469151943922,0.0003761687548831105,7.81835478846915e-06,6.593630678253248e-05
11401,0,B-PER,[],1.4379824278876185e-05,5.0709000788629055e-05,8.356175385415554e-06,4.483251359488349e-06,1.4860490438195484e-07
15095,0,B-PER,[],4.312314558774233e-06,1.4438664948102087e-06,1.7951765585166868e-07,1.706969925407975e-07,1.0245138626352457e-08
1577,0,B-PER,[],7.719849236309528e-06,8.631104719825089e-06,5.637087951981812e-07,1.3709674284712037e-08,3.342933485583899e-09
11970,0,B-PER,[],3.077799919992685e-05,1.3301381841301918e-05,2.814036633935757e-06,5.345441422832664e-08,2.962675438311635e-08
5633,17,B-PER,[18],0.00010943412780761719,4.673004150390625e-05,0.00035537440999178216,1.817941665649414e-05,6.175041198730469e-05
418,6,B-PER,[],0.00011670903768390417,1.330858503933996e-05,6.2592735048383474e-06,6.215076098214922e-08,1.2236824609157537e-09
17581,11,B-PER,[12],0.014722645282745361,0.0016638636589050293,0.00272369384765625,0.0005735158920288086,5.251169204711914e-05
12379,19,B-PER,[],0.000775456428527832,0.0018438398838043213,0.00012183189392089844,3.434671089053154e-05,8.875751518644392e-06
18104,5,B-PER,[],0.0039907097816467285,0.001373680424876511,0.0006802082061767578,3.135204315185547e-05,1.5020370483398438e-05
17491,0,B-PER,[1],2.0196464902255684e-05,1.4405040928977542e-05,1.4218802448340284e-05,3.977035248681204e-06,1.8145365174859762e-06
5401,1,B-PER,[2],0.002415741328150034,0.0011135398235637695,0.0011636175586318132,0.0006355643272399902,5.2408286137506366e-05
13986,12,B-PER,[],9.519481682218611e-05,1.5349694876931608e-05,3.5480206861393526e-06,3.806266306582984e-07,6.491626436400111e-08
2453,1,B-PER,[],0.04671628773212433,0.05210207749041729,5.756332029704936e-05,2.603631173769827e-06,4.444251366919616e-08
753,11,B-PER,[],0.00015473095118068159,5.990080535411835e-05,4.89354133605957e-05,2.384185791015625e-07,2.8962666931420245e-08
10113,1,B-PER,[2],0.0001767692156136036,7.59883550927043e-05,0.00012388054165057838,6.489693987532519e-05,2.5085645489753006e-06
15518,14,B-PER,[15],0.006488592363893986,0.0008103735744953156,0.0002945453452412039,3.175823076162487e-05,6.863272574264556e-06
17836,0,B-PER,[],0.00022274255752563477,2.8991373255848885e-05,2.127403422491625e-05,4.76837158203125e-07,1.6218540399570713e-09
736,0,B-PER,[],3.965245559811592e-05,1.1462037036835682e-05,2.1375853975769132e-06,1.3084350936054534e-08,1.3808397480996604e-10
1641,0,B-PER,[1],0.0018865708261728287,0.0003673976752907038,0.0007408170495182276,3.939343150705099e-05,5.364418029785156e-06
18947,6,B-PER,[],0.0013767080381512642,0.00022300123237073421,3.617809670686256e-05,6.859610763854107e-07,1.1522853782253151e-07
16282,4,B-PER,[5],0.007086135447025299,0.003308500163257122,0.0002808470562740695,4.6029457621443726e-05,3.9543040841749644e-08
15592,20,B-PER,[],0.00010773609392344952,2.6582345526549034e-05,6.2307035477715544e-06,4.834716023083274e-07,1.3203018944807354e-07
17940,4,B-LOC,[],0.0001396757725160569,5.3567991926684044e-06,2.5440820081712445e-06,1.1229424501379981e-08,9.884556506634112e-10
20208,7,B-LOC,[],0.032026126980781555,0.004532726889010519,0.0009632183973735664,0.004217090085148811,0.00017513131024315953
9619,2,B-LOC,[],4.65172779513523e-05,1.6304931023114477e-06,1.419105366551321e-07,1.2649096353678502e-09,3.799427161776947e-10
3456,11,B-LOC,[],5.370378494262695e-05,2.1013294826843776e-05,2.2867445750307525e-06,2.384185791015625e-07,1.566847496192736e-08
9855,6,B-LOC,[],0.0012009241618216038,0.00018053438179777004,0.0003204941749572754,8.810216968413442e-06,8.668676851897317e-07
11703,4,B-LOC,[],0.003424479393288493,0.0032822503708302975,0.007776205602567643,0.0014240830769267632,0.00012838540642690077
7368,25,B-LOC,[26],0.0006237169727683067,0.001986971590667963,0.003283858299255371,0.0001690797507762909,3.085413482040167e-06
20420,0,B-LOC,[],2.856305945897475e-05,7.05360434949398e-07,5.50605932403414e-07,4.6207406967369025e-07,3.151633620745997e-08
14057,0,B-LOC,[],0.0011893713381141424,0.0006046604466973804,0.0004149298620177433,0.0005817578876303742,2.150751242879778e-06
10411,3,B-LOC,[],9.083747863769531e-05,3.2056062181595735e-05,1.607926038293961e-05,1.1614698536277501e-07,8.180316424244438e-09
17972,4,B-LOC,[],0.0008122132858261466,0.00030408904422074556,5.977726686978713e-05,2.0257702715298365e-06,3.687101468585752e-08
14044,0,B-LOC,[],0.00025176830240525305,9.475581464357674e-06,2.571095865278039e-05,8.851520290065196e-07,1.189051803685004e-07
3231,8,B-LOC,[],0.012192949652671814,0.0034319832921028137,0.0030043692167964764,0.0014274120330810547,0.0002943328581750393
2557,10,B-LOC,[],0.0004871133714914322,0.0007307864143513143,0.0012972995173186064,1.882756987470202e-05,7.387167499928182e-08
16640,12,B-LOC,[10],0.005355805158615112,0.001580796204507351,0.0004565673880279064,0.0006774663925170898,6.67572021484375e-06
12260,2,B-LOC,[],0.0009008529013954103,5.659669432134251e-05,3.6327517591416836e-05,5.318115654517896e-07,2.450388336683318e-09
743,3,B-LOC,[],0.0005252731789369136,5.6684017181396484e-05,1.0848045349121094e-05,4.743359303560624e-06,2.605110296372004e-07
8428,5,B-LOC,[],0.00012279999828024302,1.4471632312051952e-05,2.2248620439313527e-06,5.492163162035268e-07,1.1376224406944857e-09
2004,5,B-LOC,[],0.0001309531508013606,2.7233967557549477e-05,4.396111201288022e-06,3.574160301056395e-08,5.429000859979993e-10
8496,3,B-LOC,[],0.00019999200594611466,9.655952453613281e-06,5.818871613882948e-06,7.152557373046875e-07,9.214734086882004e-09
5998,4,B-LOC,[],0.0005187755450606346,1.7247510470497218e-05,1.7279351595789194e-05,1.3487525620803353e-06,4.331496938903001e-08
12482,11,B-LOC,[],8.052587509155273e-05,1.936151511472417e-05,6.949090902708122e-07,1.1920928955078125e-07,9.9952991716723e-10
14100,4,B-LOC,[],0.00031558447517454624,4.3201907828915864e-05,1.6485366359120235e-05,1.1956570062920946e-06,1.5938823871852748e-09
15504,2,B-LOC,[],4.3033473048126325e-05,3.6531127989292145e-06,1.4574284250556957e-06,8.498018360114656e-07,2.636709268699633e-07
1550,29,B-LOC,[],0.004027398652397096,0.0009422182338312268,0.00012829651586798718,9.894371032714844e-06,1.0616440704325214e-06
13526,23,B-LOC,[],0.0007627606391906738,7.519664904975798e-05,2.322118143638363e-05,2.8329959604889154e-06,1.935404497999116e-06
16272,7,B-LOC,[],0.0033331336453557014,0.0005850410088896751,2.2686755983158946e-05,3.012627530551981e-06,2.3526311565547076e-08
5818,19,B-LOC,[20],0.007448986172676086,0.00466841459274292,0.002468705177307129,0.0001780390739440918,4.862861810472907e-05
14284,6,B-LOC,[],0.0007923328084871173,0.00023472037491956144,1.8126687791664153e-05,9.093982953345403e-07,8.336957080246066e-08
10422,9,B-LOC,[],4.072881711181253e-05,3.9241085687535815e-05,5.221449441705772e-06,1.3113021850585938e-06,1.4574239592946014e-09
1612,1,B-LOC,[2],0.005372827872633934,0.0006372882635332644,5.551324466068763e-05,1.3515562386601232e-05,7.860023742978228e-07
18124,4,B-LOC,[],0.02458664122968912,0.0033790414745453745,0.0003056527743865445,0.00012871414219262078,7.539366151831928e-06
12122,20,B-LOC,[],0.0002960686106234789,0.0002095032250508666,3.770878538489342e-05,2.2663072059003753e-06,1.6892201415430463e-08
2364,4,B-LOC,[],0.00010229447798337787,2.7936680453422014e-06,1.932616441990831e-06,2.247356412077295e-08,1.6791202456234444e-10
16231,11,B-LOC,[],0.001400472887326032,0.0009044152684509754,0.0033338889479637146,0.0019109025597572327,2.9525074296543607e-06
4839,4,B-LOC,[],0.00016377048450522125,1.5880212231422774e-05,8.880172345016035e-06,2.1299807428931672e-07,2.009906990840804e-09
10393,9,B-LOC,[],0.0001310110092163086,1.3828277587890625e-05,1.3113021850585938e-06,1.5594051383516216e-08,2.1284263240772816e-09
2817,6,B-LOC,[],0.0005908161401748657,3.493819713185076e-05,5.343614611774683e-05,1.5260939107974991e-06,1.9395622530282708e-07
11354,14,B-LOC,[],0.0005523315630853176,0.00013456307351589203,4.8976391553878784e-05,1.1944575817324221e-06,9.452878657612018e-08
12484,11,B-LOC,[],4.383959458209574e-05,2.3787515601725318e-05,2.755213159844061e-07,1.4205184495352796e-07,4.94233254322296e-09
13424,11,B-LOC,[],0.00028758030384778976,6.281515379669145e-05,4.0484024793840945e-05,5.882843652216252e-06,4.0248785637686524e-08
16398,5,B-LOC,[],0.0008104592561721802,0.00018747011199593544,0.00011101009658887051,3.079423913732171e-05,1.2422626696206862e-06
20594,2,B-LOC,[],0.00015249225543811917,0.00015993305714800954,0.00012254691682755947,2.107760974467965e-05,1.4211045709089376e-06
3412,4,B-LOC,[],0.0011284401407465339,0.0006952531457500299,0.00032229003826955704,4.348285415289865e-06,6.070406631530911e-08
4169,23,B-LOC,[24],0.008460834622383118,0.0018966197967529297,0.004226825200021267,0.0007596567738801241,2.984184285903524e-06
9867,0,B-LOC,[],0.000427370541729033,8.604766480857506e-05,4.6212488086894155e-05,5.7220458984375e-06,1.1149160172863049e-06
15380,15,B-LOC,[],0.00038946419954299927,3.0987197533249855e-05,1.38930045068264e-05,2.154771777895803e-06,1.5940894826371732e-08
3333,3,B-LOC,[],0.0010458712204126641,0.0001940123038366437,0.0002262886264361441,3.481819476292003e-06,5.531047690965352e-07
4340,17,B-LOC,[],0.002511322498321533,0.0024033784866333008,0.0013228058815002441,0.0006286061834543943,2.765655517578125e-05
19121,10,B-LOC,[9],0.00286653550574556,0.0001364814816042781,7.919636846054345e-05,1.8033110791293439e-06,6.310175493240422e-08
10121,4,B-LOC,[],6.838689296273515e-05,2.4970238428068114e-06,6.986284688537125e-07,2.7234107413676156e-08,7.518777267456755e-11
13574,4,B-LOC,[5],0.0002580267610028386,3.5145531001035124e-05,1.242091730091488e-05,1.23653967420978e-06,2.0014528701040035e-08
17938,4,B-LOC,[],0.00011238502338528633,8.325259841512889e-06,2.6181827934124158e-05,2.553222998358251e-06,5.446440833056787e-10
8960,2,B-LOC,[],0.0013720664683205541,0.0002434849739074707,0.0021054334938526154,1.3709068298339844e-05,5.155371272432679e-07
12891,20,B-LOC,[],0.008074283599853516,0.0011383891105651855,0.003439605236053467,0.0011411309242248535,2.4100018436001847e-05
8374,23,B-LOC,"[21, 22]",0.006868720054626465,0.0038162199780344963,0.0015544762136414647,4.540681830178528e-05,1.3529411262425128e-06
7053,9,B-LOC,[10],3.9165839552879333e-05,3.942972398363054e-06,2.1078576537547633e-06,1.6689300537109375e-06,2.97437789953392e-08
20273,19,B-LOC,[],0.0002705601946217939,0.00010119513444806216,5.4791584034319385e-05,7.655304216314107e-06,4.989264690280493e-07
16287,30,B-LOC,[31],0.007324159145355225,0.0009933710098266602,0.004862695932388306,0.00018114596605300903,0.0002998665769382569
15973,21,B-LOC,[],0.00023368094116449356,0.00010591966565698385,0.00023305830818864948,2.531847997033765e-06,1.4067069642464958e-07
14238,21,B-LOC,[],0.0006258102366700768,0.00018947505679989263,0.00019525076619331116,6.006906914990395e-06,1.9069339032284915e-06
12362,4,B-LOC,[],0.0002771015278995037,3.391098289284855e-05,4.0493654523743317e-05,3.381686383363558e-06,9.003659329209768e-08
8434,10,B-LOC,[],3.4058059100061655e-05,1.6886495586732053e-05,2.140412167506156e-06,1.1920928955078125e-07,1.8714509030784074e-08
13401,6,B-LOC,[],0.0001336553250439465,6.810255581513047e-05,3.754398494493216e-05,2.066739057227096e-06,5.6109236368229176e-08
3287,2,B-LOC,[],0.0013986285775899887,0.0008389131689909846,1.9425719074206427e-05,4.900834937870968e-07,3.8223717524488166e-09
2317,4,B-LOC,[],0.00047579966485500336,0.00023663659521844238,2.9484399894030844e-05,7.802946048574011e-06,1.2565741869165897e-07
19132,8,B-LOC,"[10, 13]",0.00023671239614486694,0.0002009345917031169,0.0002997643605340272,1.5788493328727782e-05,3.017492053913884e-05
20641,22,B-LOC,[23],0.017700642347335815,0.01645106077194214,0.006315052509307861,0.00023224996402859688,0.0005250722169876099
12702,10,B-LOC,[],0.0003047486097784713,0.0001271211076527834,2.793644807752571e-05,4.81979498090368e-07,1.427068199721937e-09
5423,12,B-LOC,[],0.0002838092186721042,5.2595234592445195e-05,8.32981095300056e-06,1.1996415238968439e-07,2.725272985060201e-08
18433,31,B-LOC,[],0.00017311843112111092,5.8477933635003865e-05,3.0301544029498473e-05,2.0938796296832152e-07,2.133199927811802e-08
14075,5,B-LOC,[],6.433483940782025e-05,2.962350845336914e-05,1.5484511738605988e-05,3.828862418231438e-07,1.3601273884944476e-08
2124,2,B-LOC,[],0.007681532762944698,0.0004783400145242922,0.0008900935918063624,0.0003425136285954977,0.00012858527629777683
13686,16,B-LOC,[],0.0005134418606758118,7.007134990999475e-05,5.447643343359232e-05,1.5497207641601562e-05,6.949668431843747e-07
13397,13,B-LOC,[],0.0001665267627686262,1.3708286132896319e-05,1.4627818018198013e-05,9.851952654571505e-06,1.4192067965268507e-07
10817,15,B-LOC,[],0.008941136300563812,0.004919949918985367,0.0019940425409004092,0.0015067351050674915,7.903575897216797e-05
9624,1,B-LOC,[],0.0003306736471131444,0.0001008340623229742,0.00010854063293663785,3.485922448476231e-05,8.703279945621034e-06
16390,3,B-LOC,[],0.0002087110187858343,3.324156159578706e-05,5.091677303425968e-05,5.586429324466735e-06,2.2961903596296906e-06
6472,0,B-LOC,[],0.0002488699319656007,2.834808333318506e-05,3.801731509156525e-06,6.224522053344117e-08,3.6651103263452e-09
19895,4,B-LOC,[],0.0009760312968865037,6.149824184831232e-05,6.143560312921181e-06,1.0378201068306225e-05,9.155472824318167e-09
9829,0,B-LOC,[],6.587326060980558e-05,7.4016861617565155e-06,1.6483777187659143e-06,1.4988920620240265e-06,6.915370853732838e-08
12024,7,B-LOC,[],0.0020101526752114296,3.586843467928702e-05,0.00014187436318024993,1.2591134321837671e-06,2.4752243060754964e-08
19068,19,B-LOC,[],0.00029438547790050507,7.522525265812874e-05,4.150775566813536e-06,1.2784403224941343e-07,3.9820235997467535e-08
11929,0,B-LOC,[],0.0006150869885459542,8.713423812878318e-05,7.732141966698691e-06,6.124469109636266e-08,4.4191337256194174e-09
12903,1,B-LOC,[],8.825591066852212e-06,1.4701447526022093e-06,9.970413543669565e-07,2.368241780459357e-08,1.185382070278962e-10
12483,3,B-LOC,[],0.0003488035872578621,4.3451786041259766e-05,1.5735626220703125e-05,6.704976662774698e-08,9.216487018015584e-10
17230,9,B-LOC,[],0.0005002245306968689,8.024190174182877e-05,8.855832675180864e-06,1.0005060175899416e-06,2.055605818895856e-08
14101,4,B-LOC,[],0.002116940915584564,3.134303551632911e-05,1.153449647972593e-05,6.482170533672615e-07,5.960754556610937e-08
2384,4,B-LOC,[],0.0001784705455065705,6.399481185326295e-05,8.053872875279922e-06,3.7716140388610597e-07,1.0521088067427797e-07
7008,11,B-LOC,[],5.598308052867651e-05,4.38690185546875e-05,7.282935257535428e-06,1.6035207295317377e-07,3.2448664311068853e-09
12768,6,B-LOC,[],0.0012643164955079556,0.00011501422522997018,5.21540641784668e-05,8.52346420288086e-06,8.74729444433342e-08
8392,3,B-LOC,[],0.00035052368184551597,7.761630331515335e-05,3.594073348267557e-06,4.64646099374022e-07,2.774932736284569e-09
5819,7,B-LOC,[],0.0015433132648468018,0.0003495751916489098,8.912268094718456e-05,0.00022311671636998653,2.6423495000926778e-06
11163,16,B-LOC,[],0.00023537874221801758,0.0003539919853210449,0.0002911915071308613,8.475943468511105e-05,7.152557373046875e-07
16393,1,B-LOC,[],1.4123215805739164e-05,3.341059709782712e-06,6.463511397214461e-07,2.2086679152266697e-09,2.60373167471073e-10
16785,4,B-LOC,[],0.0003037408459931612,7.360750169027597e-05,1.883032382465899e-05,1.4292816672423214e-06,1.750835423308672e-07
9477,9,B-LOC,[],0.0005511119961738586,0.00015670061111450195,0.00045652734115719795,4.398822784423828e-05,1.4628466260546702e-07
12012,3,B-LOC,[],0.0009611435234546661,0.0008941283449530602,0.00030350685119628906,2.7418136596679688e-06,1.3113021850585938e-06
15848,5,B-LOC,[],0.006403643637895584,0.0009346767328679562,0.0007389170932583511,0.0007286698091775179,5.65162772545591e-05
8788,4,B-LOC,[],0.00043281156104058027,0.0002452720534620312,0.0001931247197006769,6.028599813134861e-06,4.051759252554632e-06
9849,0,B-LOC,[],0.0004164576530456543,0.0002211928367614746,2.5485474907327443e-05,2.0756129970322945e-07,6.053060985777847e-08
1951,8,B-LOC,[],0.0011793814446718898,0.0005720819390262477,9.403696731169475e-05,1.1886843820363424e-06,1.0124989972132292e-07
162,26,B-LOC,[],0.001319367904216051,0.0005048532621003687,4.759781222674064e-05,2.6887956209975528e-05,9.250188668374904e-07
4318,19,B-LOC,[],0.002582443878054619,0.0007050735875964165,0.00010038043512849981,8.467615771223791e-06,1.5575290035485523e-07
18512,9,B-LOC,[],0.0018219351768493652,0.004368971218355,0.006222478405106813,0.00012637278268812224,5.772916483692825e-05
12052,13,B-LOC,[],0.001117408275604248,0.00014901161193847656,0.0001526474952697754,3.8779020542278886e-05,1.0640724212862551e-05
7433,19,B-LOC,[],0.00031181424856185913,4.7032313887029886e-05,3.541586920619011e-05,8.037604857236147e-07,4.268440534360707e-08
2260,24,B-LOC,[],0.0006267703138291836,4.097732016816735e-05,3.518216544762254e-05,2.448917641117987e-06,6.345726433210075e-07
11675,1,B-LOC,[],0.00018839258700609207,0.00017323950305581093,0.000142563134431839,3.23837080031808e-05,2.8703329917334486e-06
9935,0,B-LOC,[],5.7433557230979204e-05,2.17977212741971e-05,7.706228643655777e-06,1.3244571164250374e-06,1.6584701090227583e-07
2488,4,B-LOC,[],0.00017024058251990937,0.00014062900299904868,2.599506302658483e-06,8.813397729678929e-08,7.56478392514165e-09
4640,1,B-LOC,[],0.0006538033485412598,0.000220773508772254,0.0001273143570870161,8.4056299196833e-05,3.2329000987374457e-07
1320,15,B-LOC,[],0.0022403309121727943,4.9590831622481346e-05,8.076868834905326e-05,8.830754086375237e-05,6.564192881342024e-05
9482,22,B-LOC,[],0.00020365806994959712,0.0002029314637184143,0.00014259082672651857,3.485616616671905e-06,4.567164069158025e-08
16646,7,B-LOC,[],0.00010101002408191562,4.3349587940610945e-05,4.408515087561682e-05,1.7796703559724847e-06,6.181927432180601e-07
1864,29,B-LOC,[],0.0004985926207154989,8.785567251834436e-05,1.722574234008789e-05,1.3597735772918895e-06,3.6459681496125995e-08
15214,3,B-LOC,[],0.003028973937034607,0.00021024048328399658,0.0050234198570251465,0.0013641901314258575,0.0018397839739918709
10043,4,B-LOC,[],0.0006824582815170288,0.00018603261560201645,0.00011932495544897392,1.6159339679688856e-06,2.292451881658053e-06
13530,23,B-LOC,[],0.0002846206116373651,0.0004130112938582897,0.00023771892301738262,5.4044328862801194e-05,3.8137588944664458e-06
7722,11,B-LOC,[],0.008939102292060852,0.0016741102299420163,0.0007147770375013351,0.00010525225661695004,2.118903648806736e-05
7546,24,B-LOC,[],0.00036332980380393565,0.0001695053288131021,8.710570273251506e-05,1.894315363415444e-05,8.467914085485972e-07
2549,3,B-LOC,"[0, 1]",0.007984280586242676,0.0007215142250061035,0.0003258497454226017,1.9173792679794133e-05,7.152557373046875e-07
16495,4,B-LOC,[],7.011166235315613e-05,4.7502289817202836e-05,2.4654550543345977e-06,6.603853686115713e-07,2.3057301718962253e-09
11292,10,B-LOC,[11],0.008173882961273193,0.00017647352069616318,0.0011194339022040367,0.00018413597899780143,7.75842829625617e-06
8444,3,B-LOC,[],0.00016827808576636016,3.615759419517417e-05,1.0628959898895118e-06,1.1920928955078125e-07,3.36692096425395e-08
13958,17,B-LOC,[],0.00018061604350805283,6.958981975913048e-05,1.6384346039899356e-05,5.3722833399660885e-06,2.0829735852823106e-08
12921,0,B-LOC,[],0.00019435376452747732,2.8541880965349264e-06,1.3893470168113708e-05,2.6473821890249383e-07,1.844934445216495e-07
20092,0,B-LOC,[12],0.00050594552885741,0.00013527937699109316,7.805954183481845e-06,5.672754923580214e-07,1.0376524528510345e-08
6378,3,B-LOC,[4],0.00019120029173791409,5.8645891840569675e-06,3.7646948385372525e-06,5.387364154785246e-07,8.476269242052581e-09
14917,9,B-LOC,[],0.00011222664033994079,2.2280080884229392e-05,4.273653030395508e-05,3.5762786865234375e-07,2.003474941503214e-09
9874,0,B-LOC,[],0.00029718747828155756,6.134461727924645e-05,4.247864126227796e-06,9.460560868035373e-08,2.2248820424897175e-09
